Demand,Entities In Part 1,Part 1 VA Time,Drilling Queue Time,Part 1 Storage Time,Part 1 Stored,Entities In Part 2,Part 2 VA Time,Milling Queue Time,Part 2 Storage Time,Part 2 Stored,Entities Out,Assembly Time,Assembly Queue Time,Drilling Utilization,Milling Utilization,Assembly Utilization
7,5152,2.99754,0.038317,3.26784,98,5075,3.001552,0.001896,11.108881,21,5054,3.00461,0.185458,0.357484,0.264036,0.527393
19,9555,2.99763,0.893064,26.037736,561,9035,3.001321,0.210549,10.517752,41,8994,2.995875,2.409206,0.662321,0.470026,0.936316
13,14420,2.995927,37.648903,232.462956,4916,14460,3.00294,1.897603,235.66246,4956,9504,2.996912,2.865429,0.989883,0.749191,0.989988
15,10695,3.004347,2.124398,72.778767,1349,10605,3.001874,0.439666,66.225114,1259,9346,3.002514,2.670258,0.741132,0.552103,0.975531
13,9360,2.998672,0.802587,28.335115,168,9308,3.003176,0.182789,13.174813,116,9192,3.008184,2.576428,0.648092,0.485305,0.961186
14,9870,3.003523,1.239184,43.22283,574,9604,2.998329,0.289186,25.308654,308,9296,3.000364,2.719739,0.685498,0.49993,0.969411
2,1488,3.004307,0,35.093572,36,1456,2.998243,0,1.021864,4,1452,3.021651,0,0.103478,0.075776,0.152388
14,8220,2.996668,0.617766,2.933401,56,9000,2.994967,0.124927,53.469158,836,8164,2.99377,1.700177,0.568479,0.467871,0.849773
10,8996,2.999854,0.728523,16.003889,84,9243,3.006163,0.242167,12.773784,331,8912,2.994715,2.254406,0.622196,0.482228,0.927836
2,10206,2.999394,1.191927,44.929036,681,10752,3.001245,0.3322,84.599959,1227,9525,2.993441,2.841125,0.708456,0.558704,0.990649
15,10230,2.997267,1.475491,27.28293,764,10590,3.001608,0.399346,66.809545,1124,9466,2.999717,2.739442,0.704029,0.550807,0.986916
12,8796,2.996217,0.608945,12.427709,207,8676,2.988899,0.238769,23.592711,87,8589,3.00065,2.157437,0.608053,0.449179,0.895955
7,5054,2.999906,0.064977,58.727838,135,4956,2.997739,0.00752,2.775715,37,4919,3.003799,0.297738,0.350132,0.25793,0.514003
7,11050,3.001792,2.860849,100.824422,1521,12019,2.999194,0.77035,108.618907,2490,9529,3.00066,2.898554,0.76785,0.623819,0.994008
13,8983,2.99892,1.089224,14.519952,152,9620,2.999092,0.252437,80.698397,789,8831,2.992535,2.504987,0.618998,0.500393,0.918795
10,7070,3.006518,0.260716,23.191289,55,7550,3.003673,0.070817,19.094727,535,7015,2.997323,1.08924,0.491793,0.393585,0.731327
2,8151,3.004947,0.440172,57.975255,551,7645,2.996804,0.049711,1.527853,45,7600,2.994857,1.465794,0.566975,0.397387,0.791428
6,2824,2.993703,0,11.349597,10,2860,2.979364,0,2.067247,46,2814,3.001921,0.00069,0.19555,0.147935,0.293791
6,4122,3.004978,0.009226,3.113375,24,4338,2.999846,0,36.367018,240,4098,3.001247,0.047842,0.286101,0.225926,0.427167
3,2262,2.999838,0,34.682687,105,2169,3.001572,0,6.413966,12,2157,2.993655,0.001029,0.156768,0.112952,0.224338
14,10360,3.000463,2.382695,84.937592,1006,10262,2.993491,0.289075,53.45034,908,9354,3.007141,2.794838,0.718643,0.53332,0.977983
8,5888,2.997926,0.098625,11.453085,26,5896,2.985613,0.009765,6.995047,34,5862,2.99483,0.399583,0.40828,0.305336,0.610115
2,7190,2.998858,0.221991,2.925712,56,7320,3.000739,0.053332,19.509879,186,7134,2.994298,0.902728,0.498141,0.380614,0.742884
8,5464,2.997787,0.049014,1.484207,31,5616,3.004393,0.018329,19.25487,183,5433,3.012849,0.383215,0.378583,0.292934,0.569168
5,3700,2.982609,0,41.827347,190,3515,3.001733,0,0.067726,5,3510,3.002024,0.026966,0.255355,0.183179,0.366166
13,9633,3.003764,1.009087,22.359356,445,9633,3.003002,0.276539,57.198912,445,9188,3.001435,2.639242,0.668034,0.501321,0.958647
14,10010,3.003408,1.29564,45.671,629,9954,3.002483,0.320584,29.607247,573,9381,2.999844,2.78285,0.695964,0.518107,0.978262
10,5840,2.994906,0.069791,38.838215,232,5624,2.996235,0.003556,0.340958,16,5608,3.010805,0.456177,0.404749,0.292471,0.586669
8,5992,2.995271,0.102967,2.312336,63,6272,3.008984,0.01857,32.576169,343,5929,2.99448,0.627918,0.413924,0.327155,0.617452
14,9296,2.995101,1.104774,10.971927,74,9632,2.995407,0.232045,24.907006,410,9222,3.004145,2.674248,0.643582,0.499138,0.963145
14,9702,2.997679,1.17967,29.533312,426,10374,3.003029,0.29191,76.190158,1098,9276,2.991247,2.594195,0.671366,0.540355,0.964392
13,9386,3.000929,0.983444,65.481058,905,8528,3.003877,0.170718,3.014163,47,8481,2.996882,1.862667,0.651721,0.444741,0.88355
11,8162,2.993532,0.407854,2.849419,74,8217,3.002666,0.130271,45.002124,129,8088,3.00083,1.666566,0.564625,0.428349,0.843869
16,11568,2.999586,2.634477,123.705958,2127,11424,3.000905,0.691265,112.753842,1983,9441,3.003406,2.883857,0.799092,0.594444,0.985444
14,10640,2.992695,1.350632,96.555894,1138,9898,3.006768,0.374776,35.562464,396,9502,2.998583,2.90973,0.734337,0.516561,0.990502
16,688,2.992897,0,6.613752,0,693,3.003345,0,9.9285,5,688,3.00031,0,0.047665,0.036096,0.071674
15,10740,3.001613,2.165509,59.095497,1248,10905,3.001921,0.445359,68.550284,1413,9492,2.994177,2.83377,0.740112,0.568354,0.987892
2,12359,2.998557,5.845515,154.467926,2832,12631,2.997123,0.811762,181.10515,3104,9527,3.003033,2.902819,0.855593,0.6564,0.994453
5,5992,3.000594,0.091932,15.38148,331,5696,3.009738,0.002218,4.137049,35,5661,3.001297,0.302156,0.415184,0.297129,0.590498
1,9646,2.99725,1.226426,36.72342,567,9165,2.997452,0.221365,6.545132,86,9079,3.000399,2.376521,0.669197,0.476738,0.947113
14,699,3.005025,0,22.60891,1,707,2.99967,0,3.794778,9,698,3.006146,0,0.048623,0.036723,0.072888
7,5180,2.997402,0.022205,1.849995,85,5110,2.993445,0.000351,26.248223,15,5095,2.993068,0.126199,0.358813,0.265393,0.530088
12,5696,2.995444,0.097573,6.590998,16,5888,2.999532,0.00465,10.447005,208,5680,3.01108,0.356935,0.394955,0.306229,0.594556
12,7425,2.997546,0.426174,7.633845,24,7579,2.999081,0.071437,13.735016,178,7401,2.99499,1.221403,0.514694,0.394619,0.770496
18,11594,3.000022,2.681311,127.511755,2060,11475,2.996795,0.699668,115.073615,1941,9534,3.000776,2.876114,0.804648,0.597018,0.994628
14,11088,2.99603,1.773717,111.836434,1565,12048,2.993218,0.608241,156.653511,2525,9523,2.998622,2.895803,0.762739,0.625267,0.992582
5,11552,3.00026,2.590369,102.861143,2026,11376,3.004472,0.509219,112.280523,1850,9526,2.998565,2.885712,0.798531,0.592081,0.992988
5,6561,3.001044,0.120295,18.879282,29,6561,2.995657,0.035213,2.373728,29,6532,3.004982,0.746553,0.45534,0.340538,0.681916
19,13870,3.004147,15.076154,219.266268,4328,14307,2.995919,1.747087,211.988177,4765,9542,3.007929,2.933599,0.964566,0.743442,0.997583
13,1422,2.99746,0,0.115499,10,1458,3.001694,0,28.313216,46,1412,2.995178,0,0.098535,0.075851,0.147228
16,11520,2.99569,3.294196,118.025762,2016,11360,3.004359,0.622461,108.996657,1856,9504,3.006434,2.927662,0.797817,0.591886,0.993128
19,8162,3.005302,0.449534,14.65798,177,8074,3.002593,0.092716,5.908569,89,7985,2.991322,1.460289,0.567364,0.419751,0.830439
10,7320,2.997474,0.218381,3.812636,23,7330,2.99873,0.07617,10.698623,33,7297,2.99699,1.02846,0.507905,0.381243,0.759826
14,10962,3.000775,1.608012,126.873674,1639,10374,2.997917,0.249404,38.997319,1051,9323,2.996578,2.765383,0.756584,0.536824,0.97105
18,12996,2.997321,11.502722,209.36387,3454,13644,3.001335,1.251047,234.067148,4102,9542,2.99932,2.922052,0.890587,0.709713,0.994884
5,3810,3.004205,0.003535,20.797401,131,3680,3.00007,0.000267,9.954013,1,3679,3.002163,0.054022,0.264018,0.191671,0.383594
14,10318,3.001058,1.108036,51.203167,770,10010,3.00174,0.285465,47.506849,462,9548,2.99848,2.916759,0.714688,0.521008,0.995243
16,2816,3.002301,0,10.382611,16,2892,2.992329,0,18.737158,92,2800,3.00288,0.00631,0.19546,0.150245,0.292415
14,9968,2.992546,1.246109,26.740488,532,9814,2.995672,0.333891,26.862062,378,9436,2.993609,2.821669,0.68999,0.508352,0.981709
3,2088,2.995711,0,3.006089,12,2223,3.011391,0,23.24114,147,2076,3.010814,0,0.144497,0.116216,0.217047
19,13129,2.996484,7.328923,200.545688,3567,13927,2.998583,1.688176,241.168698,4365,9562,3.001793,2.926637,0.909755,0.724226,0.997643
15,10575,2.995748,1.390288,47.308449,1129,11070,3.000867,0.373862,117.842285,1624,9446,3.004008,2.878311,0.731297,0.576729,0.986167
8,5392,2.998633,0.050986,0.641924,27,5984,3.003221,0.01398,67.096126,619,5365,2.991823,0.26996,0.374044,0.311732,0.557685
3,2932,3.004144,0,21.173228,17,3052,3.002659,0,4.821359,137,2915,3.005618,0.003626,0.203693,0.158966,0.304581
16,11504,2.994444,3.154023,141.919869,2073,11088,3.005912,0.850719,84.284924,1657,9431,3.002236,2.798179,0.794225,0.577881,0.984167
20,15060,2.993413,34.175487,214.484434,5495,13880,2.997987,1.749361,220.414018,4315,9565,3.001265,2.933634,0.976793,0.722007,0.997709
7,4872,3.004669,0.028639,22.062593,134,4760,3.001751,0.013947,2.610981,22,4738,3.00257,0.234476,0.338592,0.247878,0.49473
7,1400,3.00881,0,9.364581,1,1434,2.999272,0,10.726898,35,1399,2.988613,0,0.097508,0.074523,0.145287
11,8283,2.989593,0.420312,47.391554,635,7700,2.998469,0.061648,1.128272,52,7648,2.993611,1.298811,0.573226,0.400364,0.796387
6,4176,2.994435,0.00388,8.225651,88,4122,2.999949,0.001534,22.666299,34,4088,3.006862,0.069148,0.289462,0.214381,0.42764
1,725,3.000809,0,45.27919,22,705,2.991627,0,0.008493,2,703,2.993217,0,0.050257,0.036604,0.07309
15,4350,3.001385,0.009885,31.046383,397,3972,3.006472,0.004494,1.030114,19,3953,3.004761,0.086169,0.302002,0.206879,0.412585
11,14040,2.998422,25.689783,209.14493,4477,13900,3.002514,1.927118,213.302659,4337,9563,2.996362,2.891733,0.952794,0.724179,0.996023
16,6363,2.999438,0.117506,0.230089,36,6678,3.003956,0.029567,46.219283,351,6327,2.995707,0.545621,0.441386,0.348116,0.658955
15,2800,3.005954,0,0.057306,5,3072,3.011341,0,72.349977,277,2795,2.996133,0.007701,0.19483,0.160408,0.291093
2,1406,2.997389,0,21.259464,27,1384,3.017114,0,5.427281,5,1379,2.98425,0,0.097283,0.072367,0.142994
2,1420,3.001143,0,0.007846,8,1512,3.013547,0,76.9902,100,1412,3.002048,0,0.098528,0.07903,0.147249
10,750,2.995933,0,16.776373,35,716,2.993549,0,5.607512,1,715,2.985075,0,0.051957,0.03721,0.074109
4,11040,3.002137,3.151252,84.63898,1579,11010,3.002618,0.61954,106.328907,1549,9461,2.999668,2.851122,0.767226,0.573596,0.986428
3,6777,3.006658,0.107428,84.693149,581,6237,3.000427,0.021454,0.386632,41,6196,2.998746,0.586788,0.471694,0.324348,0.646165
4,10905,3.006718,1.586926,84.759847,1498,10485,2.995971,0.489394,65.569357,1078,9407,2.995606,2.752054,0.757461,0.544687,0.979068
14,4991,3.004471,0.020251,1.900054,68,4935,2.991807,0.011786,11.959565,12,4923,2.997973,0.13577,0.346971,0.256106,0.512925
16,12640,2.999873,4.076964,167.110318,3112,11216,2.997233,0.683203,119.966452,1688,9528,3.000425,2.899631,0.875186,0.583628,0.993694
10,7230,2.99684,0.298333,1.090384,150,7110,3.000341,0.047951,25.605799,30,7080,2.995869,0.981904,0.501153,0.369877,0.737815
17,6056,3.011974,0.098328,4.610503,123,5944,2.987409,0.016703,23.985254,11,5933,3.007238,0.532546,0.42096,0.30794,0.61981
19,4320,3.008695,0.014944,7.198711,10,4452,3.004032,0,7.288728,142,4310,3.007981,0.067939,0.30087,0.232037,0.450947
10,7270,2.998077,0.271464,27.046606,30,7470,3.001428,0.043373,2.072657,230,7240,2.999946,0.969191,0.504174,0.388213,0.754372
4,2788,2.984349,0,0.040567,8,2892,2.985119,0,58.947858,112,2780,3.005146,0.004184,0.192601,0.149878,0.290547
2,4266,3.005298,0.003017,7.241319,18,4380,2.998618,0.000365,7.108746,132,4248,3.000328,0.090573,0.296577,0.227687,0.44306
11,7678,2.996188,0.314399,18.129434,22,8492,2.993253,0.123438,22.498901,836,7656,2.995726,1.36839,0.532517,0.440422,0.79729
6,8868,3.001301,0.74057,30.903586,569,8364,3.000815,0.114013,7.709391,65,8299,3.00387,1.983368,0.613647,0.434467,0.866564
12,9048,3.009819,0.699771,17.931168,162,9084,3.001707,0.129566,9.997086,198,8886,2.996928,2.348401,0.63039,0.472913,0.925739
7,714,2.958094,0,25.141194,11,705,2.998398,0,0.836138,2,703,3.015064,0,0.048891,0.036704,0.073604
7,13158,3.001621,8.715932,162.940784,3598,12648,3.002778,0.955091,185.716566,3088,9560,2.996584,2.907996,0.912621,0.658759,0.996014
2,13756,3.004015,12.911702,212.841028,4197,13661,2.995909,1.346961,203.958892,4102,9559,3.001995,2.918987,0.949188,0.708599,0.997477
18,12978,3.001414,5.112722,203.001621,3440,12330,2.999913,0.822169,138.802137,2792,9538,2.99968,2.924656,0.899744,0.637563,0.99448
19,14155,3.004439,24.130059,215.183566,4623,12806,2.998994,1.006467,196.228604,3274,9532,3.010176,2.920796,0.975772,0.664891,0.997189
20,696,3.01156,0,91.160158,59,639,2.978838,0,0.001382,2,637,3.033838,0,0.04852,0.033046,0.067185
13,7821,3.004678,0.394399,1.752495,26,8206,2.996807,0.101387,32.42325,411,7795,3.000944,1.510321,0.543941,0.425798,0.813065
16,5648,2.992793,0.103754,14.120407,8,5752,3.002823,0.015882,4.020126,112,5640,2.99767,0.493546,0.39129,0.299684,0.587129
6,721,2.973495,0,11.987948,14,713,3.012589,0,7.837247,6,707,3.003711,0,0.049568,0.037227,0.073737
14,6016,3.001143,0.092567,59.589048,611,5416,2.991252,0.008945,3.291673,11,5405,3.003753,0.302944,0.417646,0.281261,0.564395
10,5616,2.987189,0.036774,3.634922,40,5696,3.001103,0.003272,25.094824,120,5576,3.009224,0.222095,0.387169,0.296272,0.583015
7,13604,3.001521,11.974065,196.150059,4025,12920,3.004265,1.129046,168.604041,3341,9579,2.99668,2.919089,0.931404,0.670063,0.997627
13,8788,2.997885,0.557578,3.599896,45,9178,2.995066,0.179541,39.557348,435,8743,3.005031,2.294136,0.609516,0.476074,0.913467
17,6900,2.994431,0.321921,1.290933,20,7420,2.99966,0.081491,33.495159,540,6880,3.001878,0.886453,0.47819,0.386248,0.717169
17,11118,3.000392,4.028138,71.678451,1591,11917,2.995503,0.713878,140.123459,2390,9527,2.997373,2.871985,0.769564,0.619433,0.992548
4,2856,2.990444,0,1.747387,8,3024,2.990992,0,46.986723,176,2848,2.996007,0.004115,0.197701,0.156952,0.296596
18,12834,3.002242,4.831458,183.266317,3308,13482,3.00575,1.153198,213.852677,3956,9526,2.999609,2.910567,0.886188,0.701343,0.993456
6,5026,3.009614,0.047005,14.853376,16,5243,2.992932,0.002652,18.503086,233,5010,3.011306,0.23224,0.350173,0.272187,0.524682
11,10108,3.001033,1.302085,43.224495,627,10528,2.995721,0.396964,54.851007,1047,9481,3.000036,2.81942,0.702186,0.547432,0.988577
16,4212,2.994394,0.009688,5.720886,9,4398,3.0042,0.000428,16.729534,195,4203,3.000657,0.052318,0.291953,0.229383,0.438327
4,4386,3.001255,0.005792,60.141038,48,4356,3.003317,0,0.086617,18,4338,3.005822,0.107225,0.304263,0.226768,0.452784
3,6363,2.998608,0.100172,79.975353,412,6012,3.002112,0.012709,0.287407,61,5951,3.009694,0.476418,0.44167,0.312533,0.623064
8,5760,2.998565,0.116689,0.624888,9,5872,3.00436,0.015118,17.45428,121,5751,3.002538,0.404735,0.399809,0.306179,0.600215
2,1380,2.985981,0,0.022586,6,1452,2.999729,0,52.647518,78,1374,3.0047,0,0.095378,0.075618,0.143597
15,11445,3.006579,2.942754,93.133067,1917,11775,2.999127,0.652131,149.037309,2247,9528,3.000486,2.885089,0.793225,0.612707,0.993765
8,5768,3.000669,0.062229,2.071138,28,5976,3.004125,0.014811,19.6133,236,5740,2.991686,0.288116,0.40067,0.311014,0.597407
13,10598,2.99523,2.418546,96.965467,1241,10640,2.992309,0.360089,58.349367,1283,9357,2.999242,2.6979,0.734802,0.552436,0.9755
15,10710,2.996421,1.708081,64.551337,1173,10890,2.99246,0.458005,84.183908,1353,9537,3.005389,2.923781,0.73978,0.564547,0.996329
17,6970,2.989873,0.270095,2.494977,30,7700,3.004024,0.091544,32.51878,760,6940,2.994712,0.989321,0.481585,0.401089,0.722204
13,9516,2.996047,0.846205,17.16653,444,9425,3.000083,0.17177,36.606909,353,9072,3.000201,2.507145,0.655188,0.490899,0.946567
19,14079,2.995232,8.957295,222.505325,4520,13889,3.001297,1.658309,205.622694,4330,9559,3.002042,2.934615,0.97043,0.722998,0.997729
20,2832,2.991467,0,0.089132,5,2996,2.98129,0,36.81662,169,2827,3.013134,0.004358,0.195999,0.155068,0.295873
19,13794,2.998341,8.415675,206.441906,4249,14820,3.000882,1.93556,231.236182,5275,9545,3.007126,2.927219,0.950201,0.771353,0.997674
18,8664,3.006311,0.811707,2.547338,239,8676,3.001872,0.284577,36.435294,251,8425,2.995716,1.866377,0.599224,0.452099,0.877459
1,739,2.985248,0,40.98355,26,716,2.995501,0,0.025848,3,713,3.017309,0,0.051067,0.037216,0.074741
12,8076,3.004655,0.390972,1.357757,77,8736,2.998134,0.094802,73.939982,737,7999,3.003897,1.520934,0.560201,0.454717,0.835349
17,12240,3.001817,3.827623,172.768387,2739,11849,3.003159,0.737994,123.390875,2348,9501,3.006957,2.870174,0.847322,0.617317,0.993118
16,11248,2.997519,1.514219,116.21332,1730,11872,3.002267,0.734219,130.933755,2354,9518,2.997628,2.917476,0.775896,0.613004,0.991812
19,8832,2.997425,0.715729,8.234528,190,8940,2.999673,0.152286,41.008888,298,8642,2.989989,2.144617,0.608502,0.465357,0.898056
10,6980,2.998147,0.213113,0.832491,22,7510,3.000472,0.063841,27.781822,552,6958,2.996168,0.898172,0.484227,0.39111,0.724156
7,3585,3.00197,0.002236,19.022116,83,3515,3.008051,0,6.650145,13,3502,3.006136,0.022795,0.249122,0.183367,0.365798
5,3515,2.995008,0.000036,0.043526,22,3930,3.013788,0.000072,80.97423,437,3493,2.999284,0.015785,0.243714,0.205618,0.364596
13,10205,2.999656,1.291004,60.937444,874,9516,2.997635,0.213758,12.924603,185,9331,3.000578,2.624368,0.703779,0.494583,0.972969
13,8970,2.997273,0.788236,10.191204,114,9490,3.002653,0.219517,58.533649,634,8856,2.995655,2.470303,0.619641,0.494255,0.921832
13,13500,3.001184,10.195818,196.89323,3920,12618,3.000356,0.809581,181.831096,3038,9580,2.996573,2.928713,0.92824,0.654773,0.99769
12,12834,2.994448,5.357691,140.693554,3417,12276,2.997029,0.952747,194.314955,2859,9417,3.006129,2.912647,0.863091,0.636821,0.984164
2,2139,3.001229,0,22.506461,12,2205,3.011701,0,8.004923,78,2127,3.002063,0,0.148288,0.115225,0.221715
7,13073,3.005612,6.294999,193.423298,3514,12427,2.997301,0.910427,166.709353,2868,9559,3.000753,2.922491,0.908792,0.646657,0.997012
9,10290,2.99747,1.862129,49.49577,735,10682,2.999922,0.39938,90.318205,1127,9555,3.001484,2.92009,0.713454,0.55634,0.997048
14,13642,2.99844,10.148904,200.790028,4078,13414,3.002346,1.668424,184.354823,3850,9564,3.000552,2.936409,0.945201,0.69734,0.997512
14,8261,2.995146,0.432308,3.189728,67,8426,3.002937,0.079286,35.089818,232,8194,3.006055,1.844908,0.570928,0.438061,0.856408
9,6615,3.002982,0.160983,18.264565,9,6642,3.003625,0.063949,1.343235,36,6606,3.001373,0.751815,0.459675,0.346357,0.68844
4,2892,3.011374,0,0.03314,8,2960,3.010623,0,47.151011,76,2884,2.996245,0.001011,0.201356,0.154446,0.300199
4,2788,2.995029,0.000151,19.273208,24,2780,2.986746,0,1.317403,16,2764,3.006863,0.003382,0.193031,0.143978,0.288718
14,9716,2.999274,1.231455,52.416049,380,9366,2.999546,0.537755,18.670951,30,9336,3.004417,2.670672,0.673406,0.48724,0.974654
2,1406,2.988414,0,0.488766,6,1510,2.996149,0,54.117131,110,1400,2.978444,0,0.097243,0.078285,0.145107
1,2828,2.994872,0.000005,0.058792,16,3088,3.00464,0,80.157586,276,2812,3.02319,0.005404,0.195767,0.160908,0.295591
6,4164,3.003296,0.004857,1.338747,13,4338,3.000618,0.000025,51.061306,187,4151,3.003327,0.064538,0.28897,0.225869,0.432985
11,4476,3.00793,0.011267,57.757019,126,4374,2.998612,0.000042,0.305915,24,4350,3.00077,0.119078,0.31148,0.227395,0.45368
9,6741,2.995116,0.241389,1.409206,74,6714,3.004963,0.022652,11.399198,47,6667,3.00471,0.834581,0.467331,0.350002,0.696303
13,8385,2.993698,0.864301,2.768012,151,9399,3.003883,0.163219,109.181861,1165,8234,2.996738,1.830887,0.579999,0.490173,0.857723
10,7480,3.000307,0.266057,23.9087,517,6980,3.013069,0.048505,0.946352,17,6963,2.989892,1.024369,0.518483,0.365125,0.723878
19,7160,3.001538,0.183908,2.788799,40,7640,2.998694,0.043429,33.481705,520,7120,3.006004,0.963485,0.497477,0.397219,0.744271
13,9139,3.000663,1.018758,73.103017,516,8814,2.998289,0.181071,9.432064,191,8623,3.003183,2.274108,0.633501,0.458801,0.900113
16,9061,2.998417,0.770551,7.091144,81,9438,2.997661,0.258006,43.35217,458,8980,3.003581,2.49883,0.628385,0.490744,0.937549
9,6291,3.002867,0.173856,71.678885,22,6444,3.003348,0.054174,1.172521,175,6269,2.982197,0.706701,0.436807,0.335327,0.649524
10,12546,2.997545,5.38615,182.456103,2990,12240,2.999385,0.759588,156.200578,2684,9556,3.000908,2.91587,0.870537,0.636282,0.996747
11,4428,3.003674,0.003304,81.343997,375,4080,3.00913,0.00006,0.679154,27,4053,3.01181,0.081794,0.30755,0.212939,0.42496
13,5054,3.006485,0.056516,62.03197,37,5033,3.007625,0,0.132653,16,5017,3.000523,0.197981,0.351736,0.262734,0.523181
4,10140,2.994481,1.783516,50.531875,636,10455,3.003862,0.455713,61.845219,951,9504,2.98949,2.853062,0.700265,0.545232,0.987606
8,5776,3.004335,0.058379,41.369556,5,5808,3.001604,0.003823,1.674728,37,5771,2.994148,0.319134,0.401691,0.302682,0.600477
16,5824,3.00666,0.129654,38.124206,16,5824,2.997728,0.013967,0.271561,16,5808,3.005389,0.393103,0.405041,0.302767,0.60609
13,2088,2.989824,0,0.047971,17,2127,2.984021,0,69.336344,56,2071,3.000215,0.00204,0.143837,0.110191,0.215928
17,12274,2.993128,4.622678,143.360242,2739,11288,2.998119,0.566758,131.789269,1753,9535,3.003299,2.876083,0.849547,0.587383,0.995352
7,4956,3.002061,0.049249,0.133227,14,5369,3.000605,0.005979,83.034506,427,4942,3.001742,0.189391,0.344276,0.27922,0.515349
7,5096,2.997464,0.019663,0.111458,49,5208,3.001848,0.006423,29.521223,161,5047,3.004544,0.169112,0.35262,0.271324,0.527422
17,4086,3.013258,0.007039,3.464855,24,4608,2.999145,0.000701,78.843111,546,4062,2.996286,0.071954,0.285018,0.239728,0.423646
15,6990,3.010135,0.213207,0.915867,24,7430,3.0047,0.051395,46.397451,464,6966,3.000665,1.054047,0.486434,0.387574,0.726809
