Demand,Total parts,Parts per hour,VA Time,Drilling Waiting Time,Milling Waiting Time,Assembly Waiting Time,Drilling Util,Milling Util,Assembly Util,,,,,,,,,,,,
17,8032,335,8.9873,84.412063,0.000095,236.116973,0.999607,0.746486,0.996002,,,,,,,,,,,,
7,6496,271,9.012749,10.832423,0.000021,154.350152,0.904636,0.675759,0.99585,,,,,,,,,,,,
13,10060,419,9.007462,171.281211,0.000069,241.028341,0.999964,0.749979,0.996103,,,,,,,,,,,,
8,3800,158,9.002901,0.652623,0,3.325859,0.52869,0.395863,0.787991,,,,,,,,,,,,
17,7650,319,9.001025,31.890054,0.00013,220.682181,0.983364,0.73571,0.994869,,,,,,,,,,,,
13,6958,290,8.99769,14.560175,0.000154,224.422452,0.953947,0.714643,0.994646,,,,,,,,,,,,
3,1924,80,8.968736,0.03294,0,0.132102,0.26561,0.198715,0.397971,,,,,,,,,,,,
7,8075,336,8.994737,91.344712,0.000063,228.88063,0.992684,0.740826,0.995108,,,,,,,,,,,,
16,2724,114,9.013251,0.195437,0,0.815837,0.377558,0.283556,0.566417,,,,,,,,,,,,
4,3514,146,9.000092,0.467749,0,2.345636,0.484401,0.361643,0.719122,,,,,,,,,,,,
13,6344,264,8.998438,12.163344,0.000098,187.053413,0.880682,0.656756,0.994923,,,,,,,,,,,,
3,6790,283,9.014085,11.953584,0.00017,228.245264,0.92732,0.695075,0.99615,,,,,,,,,,,,
20,9440,393,8.99371,162.803785,0.000049,237.831712,0.999999,0.749314,0.995957,,,,,,,,,,,,
10,4690,195,8.994372,1.185468,0.000006,22.255194,0.645655,0.486358,0.951467,,,,,,,,,,,,
16,7040,293,8.996125,24.093846,0.000031,175.363276,0.935844,0.700114,0.995427,,,,,,,,,,,,
20,9940,414,9.005233,240.251446,0.000055,230.468508,0.99415,0.743869,0.996065,,,,,,,,,,,,
7,6474,270,8.994533,9.408974,0.000134,172.211919,0.881378,0.659114,0.983782,,,,,,,,,,,,
12,5580,233,9.014227,4.256547,0.000012,87.060483,0.769124,0.575962,0.992881,,,,,,,,,,,,
3,8854,369,8.9971,133.560519,0.000041,235.380221,0.997252,0.747493,0.9949,,,,,,,,,,,,
5,8968,374,9.000043,134.985813,0.000069,235.936673,0.996473,0.746985,0.996024,,,,,,,,,,,,
13,5484,229,8.995288,7.748776,0.000017,61.24704,0.762492,0.568953,0.982237,,,,,,,,,,,,
16,7232,301,8.991791,25.272493,0.000168,203.542144,0.950431,0.711851,0.996028,,,,,,,,,,,,
6,1494,62,9.041843,0.000861,0,0.036434,0.20913,0.156063,0.311131,,,,,,,,,,,,
8,1434,60,8.942088,0,0,0.04144,0.196924,0.14775,0.296253,,,,,,,,,,,,
18,7866,328,9.006145,59.303392,0.000022,222.764859,0.986241,0.738029,0.996009,,,,,,,,,,,,
8,2495,104,8.992925,0.074135,0,0.456206,0.345851,0.258399,0.513417,,,,,,,,,,,,
9,3848,160,9.001269,0.715587,0.000061,3.384057,0.53308,0.398052,0.797969,,,,,,,,,,,,
14,7380,308,8.992783,28.14664,0.000067,231.206714,0.990985,0.741576,0.996124,,,,,,,,,,,,
9,4464,186,8.989895,1.246846,0.000123,17.097456,0.615986,0.461537,0.901005,,,,,,,,,,,,
2,934,39,8.989712,0,0,0,0.129277,0.097238,0.194322,,,,,,,,,,,,
15,1422,59,8.998706,0.003445,0,0.043274,0.197164,0.147197,0.29516,,,,,,,,,,,,
9,4410,184,8.997546,1.460772,0.000119,11.990973,0.612207,0.456399,0.913255,,,,,,,,,,,,
6,2694,112,8.995953,0.127492,0,0.540725,0.373649,0.281399,0.557122,,,,,,,,,,,,
13,7065,294,9.007483,19.153359,0.000103,229.427463,0.967575,0.725359,0.995261,,,,,,,,,,,,
12,9766,407,8.994638,218.052585,0.0001,238.39415,0.999969,0.746997,0.99606,,,,,,,,,,,,
19,944,39,9.040988,0,0,0,0.131124,0.098689,0.196164,,,,,,,,,,,,
18,8384,349,8.993956,137.678571,0.000109,202.547876,0.970636,0.726673,0.995958,,,,,,,,,,,,
9,9557,398,9.005477,174.39904,0.000027,240.350397,0.999999,0.746753,0.995916,,,,,,,,,,,,
7,4048,169,8.990536,0.928846,0.000153,3.57188,0.561392,0.419207,0.83715,,,,,,,,,,,,
4,1940,81,8.993468,0.017247,0,0.154022,0.27015,0.201557,0.40233,,,,,,,,,,,,
7,3402,142,9.001596,0.309133,0,1.348879,0.473617,0.352405,0.705307,,,,,,,,,,,,
6,1828,76,8.965233,0.024966,0,0.125512,0.253025,0.188365,0.375941,,,,,,,,,,,,
13,5876,245,8.972596,5.613499,0.000003,136.287889,0.812627,0.606261,0.995802,,,,,,,,,,,,
19,6084,254,8.985831,6.400133,0.000038,161.01171,0.84348,0.631629,0.990793,,,,,,,,,,,,
6,2850,119,8.999044,0.160286,0,0.659835,0.393834,0.296261,0.594619,,,,,,,,,,,,
4,1880,78,8.986065,0.01587,0,0.123343,0.260868,0.195406,0.389594,,,,,,,,,,,,
5,2480,103,9.011474,0.12332,0,0.474394,0.343836,0.257611,0.511786,,,,,,,,,,,,
11,5214,217,9.006165,2.646685,0.000077,78.559414,0.727101,0.540259,0.974227,,,,,,,,,,,,
8,8075,336,8.991244,107.340261,0.000084,224.847836,0.986306,0.737828,0.989997,,,,,,,,,,,,
13,6526,272,8.998715,8.983874,0.000124,171.966552,0.895928,0.668977,0.979879,,,,,,,,,,,,
17,474,20,8.977259,0,0,0,0.066026,0.048896,0.098489,,,,,,,,,,,,
17,8296,346,9.021678,153.433453,0.000075,235.154606,0.998838,0.747297,0.995605,,,,,,,,,,,,
9,3960,165,9.002007,1.149285,0,3.732401,0.549574,0.413033,0.813286,,,,,,,,,,,,
16,1000,42,8.977706,0,0,0,0.138381,0.103653,0.207328,,,,,,,,,,,,
18,1844,77,8.996468,0.025235,0,0.140549,0.25557,0.191543,0.380558,,,,,,,,,,,,
19,8778,366,8.997288,144.318028,0.000041,237.369176,0.999787,0.749364,0.996056,,,,,,,,,,,,
6,3024,126,9.008956,0.227861,0,0.99921,0.419509,0.31216,0.6223,,,,,,,,,,,,
12,2450,102,8.990117,0.104641,0,0.346846,0.338922,0.252548,0.502287,,,,,,,,,,,,
16,479,20,8.980452,0,0,0,0.066299,0.049834,0.099151,,,,,,,,,,,,
4,1768,74,8.961662,0.027885,0,0.186331,0.244927,0.183228,0.363642,,,,,,,,,,,,
6,3126,130,8.979438,0.22241,0,1.156369,0.431723,0.323849,0.645623,,,,,,,,,,,,
14,2530,105,9.01351,0.069976,0,0.418354,0.351711,0.264052,0.527238,,,,,,,,,,,,
19,928,39,9.012218,0,0,0.000675,0.128579,0.096796,0.192639,,,,,,,,,,,,
10,7123,297,8.989881,31.14381,0.000029,190.023554,0.95354,0.71358,0.996159,,,,,,,,,,,,
13,6201,258,8.994117,6.359846,0.000231,156.199399,0.859681,0.645234,0.99486,,,,,,,,,,,,
5,2850,119,9.007361,0.258696,0,1.058012,0.39434,0.294445,0.588655,,,,,,,,,,,,
20,926,39,9.017465,0,0,0,0.128146,0.096896,0.191594,,,,,,,,,,,,
16,3213,134,8.989389,0.312924,0,1.344186,0.444506,0.333434,0.663245,,,,,,,,,,,,
8,4056,169,8.996854,0.849755,0.000003,4.397433,0.561459,0.420795,0.840988,,,,,,,,,,,,
15,5244,219,8.990778,2.958179,0.000011,47.931402,0.721253,0.540154,0.984005,,,,,,,,,,,,
8,3744,156,8.997975,0.562994,0.000058,2.445786,0.519958,0.388384,0.777043,,,,,,,,,,,,
18,8514,355,8.990399,112.146213,0.000079,239.36774,0.999999,0.746509,0.996072,,,,,,,,,,,,
7,5240,218,9.014402,1.742118,0.000078,69.034789,0.728727,0.54573,0.991923,,,,,,,,,,,,
11,5159,215,8.993242,2.8813,0.00006,63.342276,0.714552,0.537286,0.976146,,,,,,,,,,,,
4,8160,340,9.012856,88.443203,0.000095,230.070298,0.989919,0.742059,0.996034,,,,,,,,,,,,
15,7973,332,8.990501,53.595744,0.000083,237.73546,0.999999,0.746641,0.996113,,,,,,,,,,,,
2,1076,45,9.015004,0,0,0.002439,0.149205,0.111365,0.223226,,,,,,,,,,,,
10,2640,110,9.008339,0.157574,0,0.642077,0.368048,0.274229,0.547262,,,,,,,,,,,,
2,960,40,8.950428,0,0,0.001925,0.13251,0.099093,0.197453,,,,,,,,,,,,
5,1509,63,8.995368,0.00002,0,0.026025,0.208869,0.157556,0.314138,,,,,,,,,,,,
4,2076,87,8.979893,0.018099,0,0.120383,0.286395,0.214512,0.429763,,,,,,,,,,,,
15,6825,284,9.001951,15.982073,0.000163,193.863089,0.945934,0.705953,0.988263,,,,,,,,,,,,
8,4184,174,9.00655,0.723717,0.000028,3.984493,0.580899,0.434822,0.861077,,,,,,,,,,,,
14,5093,212,8.995975,1.940393,0.000054,53.64041,0.707095,0.52836,0.995423,,,,,,,,,,,,
8,3688,154,9.004977,0.528347,0.000058,2.673526,0.510535,0.382475,0.761346,,,,,,,,,,,,
17,7616,317,8.993909,60.075678,0.000019,211.341374,0.975827,0.729932,0.992298,,,,,,,,,,,,
11,5390,225,9.007037,3.491852,0,76.569218,0.746198,0.558306,0.987497,,,,,,,,,,,,
16,6230,260,8.980684,7.466186,0.000049,196.381193,0.859775,0.642987,0.992637,,,,,,,,,,,,
17,7667,319,8.995732,94.109369,0.000087,225.689713,0.986338,0.739254,0.99112,,,,,,,,,,,,
7,7350,306,9.003157,32.257991,0.000024,229.021453,0.991521,0.74191,0.99595,,,,,,,,,,,,
14,3968,165,8.999012,0.819655,0.000002,5.202096,0.551054,0.41406,0.825027,,,,,,,,,,,,
2,1028,43,9.029352,0,0,0.00415,0.142363,0.107469,0.213807,,,,,,,,,,,,
9,4068,170,8.994778,1.026434,0,6.775329,0.564716,0.42411,0.833575,,,,,,,,,,,,
19,9082,378,8.977271,146.310466,0.000103,236.716428,0.997085,0.747268,0.995796,,,,,,,,,,,,
10,5280,220,8.997824,2.371666,0.000116,66.129036,0.732902,0.547633,0.994987,,,,,,,,,,,,
3,1491,62,8.982487,0.000503,0,0.025389,0.205488,0.154171,0.30896,,,,,,,,,,,,
18,8126,339,9.00525,84.239915,0.00008,231.193165,0.994655,0.745223,0.996056,,,,,,,,,,,,
2,920,38,9.000379,0,0,0.000066,0.12812,0.095154,0.191657,,,,,,,,,,,,
17,7968,332,9.005475,77.460426,0.000025,238.71375,0.99834,0.74659,0.99615,,,,,,,,,,,,
2,954,40,8.99876,0,0,0.001719,0.132792,0.098702,0.197894,,,,,,,,,,,,
16,7680,320,9.010286,77.158755,0.000009,224.137694,0.986364,0.737881,0.994662,,,,,,,,,,,,
18,2415,101,9.013218,0.065998,0,0.361706,0.336731,0.251061,0.50078,,,,,,,,,,,,
15,9253,386,9.028003,184.092741,0.000087,225.414015,0.992904,0.741039,0.99619,,,,,,,,,,,,
15,8010,334,9.000973,80.25415,0.000082,235.033907,0.997936,0.748185,0.995926,,,,,,,,,,,,
19,9386,391,9.00519,174.050529,0.000029,240.385122,0.999999,0.749468,0.996108,,,,,,,,,,,,
3,4347,181,8.993748,1.542702,0.000042,12.756963,0.601657,0.45174,0.889423,,,,,,,,,,,,
6,2784,116,9.012316,0.187648,0,0.702976,0.386526,0.289406,0.577619,,,,,,,,,,,,
4,1908,80,9.025365,0.010154,0,0.195452,0.265065,0.198818,0.395839,,,,,,,,,,,,
8,4690,195,9.018402,1.779818,0.00003,18.426541,0.652222,0.489303,0.973805,,,,,,,,,,,,
4,2012,84,9.012586,0.026219,0,0.181032,0.279445,0.210065,0.418623,,,,,,,,,,,,
10,3984,166,9.010852,0.882237,0.000004,3.100648,0.553906,0.412341,0.822536,,,,,,,,,,,,
5,2170,90,8.987674,0.063784,0,0.298941,0.301511,0.225312,0.446752,,,,,,,,,,,,
17,7922,330,8.994386,56.828498,0.000078,238.638858,0.999999,0.748431,0.99593,,,,,,,,,,,,
16,7504,313,8.993503,30.523606,0.0001,222.453976,0.975022,0.729113,0.979919,,,,,,,,,,,,
11,6435,268,9.007824,8.064052,0.0001,184.455164,0.883329,0.661542,0.996032,,,,,,,,,,,,
19,2445,102,8.979848,0.092686,0,0.4155,0.338313,0.254561,0.506697,,,,,,,,,,,,
15,6825,284,8.977892,13.941634,0.000138,217.017338,0.945033,0.704844,0.995916,,,,,,,,,,,,
12,7376,307,8.995469,21.074247,0.000082,237.92701,0.987348,0.740499,0.995941,,,,,,,,,,,,
17,480,20,9.013862,0,0,0,0.067167,0.04979,0.098709,,,,,,,,,,,,
6,5335,222,9.008483,3.899947,0,106.398089,0.739446,0.552693,0.98721,,,,,,,,,,,,
15,3143,131,8.992808,0.377899,0,1.341437,0.433633,0.324919,0.642578,,,,,,,,,,,,
1,4740,198,9.000914,1.964036,0.000076,28.63294,0.656447,0.491639,0.963705,,,,,,,,,,,,
2,864,36,9.008013,0,0,0.000315,0.119505,0.090173,0.178394,,,,,,,,,,,,
12,5844,244,9.010422,4.191577,0.000346,124.861291,0.804319,0.601952,0.994161,,,,,,,,,,,,
10,3736,156,8.9918,0.609622,0,3.003086,0.515599,0.386139,0.772452,,,,,,,,,,,,
5,4810,200,8.997873,1.242504,0.000009,28.900698,0.66544,0.498832,0.977635,,,,,,,,,,,,
9,8873,370,9.000731,147.676628,0.00007,238.24193,0.999999,0.749263,0.996098,,,,,,,,,,,,
9,4329,180,8.982614,1.275807,0.000055,10.063865,0.595313,0.447618,0.875384,,,,,,,,,,,,
15,2435,101,8.983975,0.116192,0,0.486732,0.3371,0.252603,0.504716,,,,,,,,,,,,
8,3944,164,9.02396,0.877969,0,4.191195,0.549896,0.411717,0.823284,,,,,,,,,,,,
8,3704,154,8.989909,0.837136,0.000034,3.996202,0.513003,0.386153,0.768441,,,,,,,,,,,,
4,1976,82,9.005758,0.043784,0,0.209353,0.273965,0.205825,0.407319,,,,,,,,,,,,
12,6132,256,9.001448,5.165413,0.000027,140.897297,0.850153,0.635874,0.996086,,,,,,,,,,,,
11,2525,105,8.998217,0.078074,0,0.434324,0.350077,0.262892,0.524979,,,,,,,,,,,,
10,4830,201,8.992681,1.932534,0.000128,26.492855,0.670762,0.501284,0.94781,,,,,,,,,,,,
3,8964,374,8.99368,145.342522,0.000058,234.425047,0.996454,0.746841,0.996022,,,,,,,,,,,,
6,5580,233,9.013697,5.778244,0.0001,127.176734,0.777242,0.580035,0.980112,,,,,,,,,,,,
10,8058,336,8.99293,99.652153,0.000132,226.136418,0.987512,0.742041,0.992882,,,,,,,,,,,,
6,8891,370,8.987102,147.092412,0.000157,237.798458,0.99941,0.750124,0.996039,,,,,,,,,,,,
7,3178,132,9.005372,0.421707,0.000144,1.440632,0.439477,0.329214,0.65571,,,,,,,,,,,,
8,3888,162,9.024137,1.087622,0.000009,4.222438,0.539385,0.40418,0.804964,,,,,,,,,,,,
11,5291,220,8.995677,2.282348,0.000091,100.850068,0.733148,0.54953,0.984567,,,,,,,,,,,,
11,1054,44,8.982571,0,0,0.002927,0.145919,0.108876,0.217813,,,,,,,,,,,,
17,8619,359,8.992184,125.420857,0.000007,235.262132,0.997415,0.74234,0.996107,,,,,,,,,,,,
17,4700,196,8.993171,1.593987,0.000035,16.017872,0.653578,0.489499,0.965672,,,,,,,,,,,,
11,7500,313,9.026132,55.615158,0.000159,237.274057,0.996079,0.745864,0.993099,,,,,,,,,,,,
17,8211,342,8.997712,103.752865,0.000007,233.980339,0.994656,0.744071,0.996092,,,,,,,,,,,,
4,1892,79,9.01474,0.042438,0,0.22593,0.263354,0.196466,0.391439,,,,,,,,,,,,
4,6440,268,9.002646,8.890414,0.000045,193.754404,0.893059,0.665678,0.995737,,,,,,,,,,,,
13,6227,259,8.998824,7.509782,0.000104,151.786608,0.859661,0.644391,0.995918,,,,,,,,,,,,
11,7735,322,9.006837,71.803067,0.000013,222.963284,0.984576,0.73961,0.994014,,,,,,,,,,,,
16,8432,351,9.015292,141.576109,0.000036,237.826144,0.999999,0.747392,0.996053,,,,,,,,,,,,
17,1760,73,8.995553,0.021361,0,0.10979,0.243621,0.182908,0.364946,,,,,,,,,,,,
2,970,40,8.97767,0,0,0.000611,0.134079,0.100105,0.200496,,,,,,,,,,,,
1,481,20,8.991886,0,0,0,0.066382,0.049841,0.100206,,,,,,,,,,,,
11,7320,305,8.995701,28.881283,0.000078,229.680143,0.969873,0.727294,0.995918,,,,,,,,,,,,
7,3367,140,8.985304,0.469344,0.000142,1.864553,0.465791,0.349597,0.694244,,,,,,,,,,,,
16,7696,321,9.00846,45.036812,0.000024,212.865397,0.975457,0.730369,0.995926,,,,,,,,,,,,
6,2742,114,9.019559,0.135438,0,0.559761,0.382267,0.28456,0.570561,,,,,,,,,,,,
15,5820,243,8.997976,4.542399,0.000012,128.214072,0.809179,0.607083,0.994423,,,,,,,,,,,,
9,4473,186,8.991308,0.911399,0,8.470064,0.620314,0.464123,0.919257,,,,,,,,,,,,
7,1888,79,8.980063,0.037274,0,0.184356,0.261287,0.194899,0.390759,,,,,,,,,,,,
2,938,39,8.988313,0,0,0.001011,0.130064,0.097461,0.192686,,,,,,,,,,,,
18,8442,352,8.998802,119.43793,0.000006,230.037254,0.99105,0.742524,0.994195,,,,,,,,,,,,
7,8640,360,9.012476,139.37258,0.000034,234.940202,0.99778,0.746256,0.995962,,,,,,,,,,,,
16,9196,383,8.99529,150.280262,0.000041,238.106314,0.999356,0.74466,0.996136,,,,,,,,,,,,
15,4829,201,8.998314,2.856814,0.000001,35.760507,0.668499,0.502828,0.97361,,,,,,,,,,,,
13,6422,268,8.996938,9.331042,0.00016,184.388652,0.88531,0.663565,0.995302,,,,,,,,,,,,
11,1452,61,8.972596,0,0,0.027476,0.201173,0.150732,0.300059,,,,,,,,,,,,
9,4293,179,9.005631,1.225059,0.000075,6.43798,0.596683,0.447984,0.876233,,,,,,,,,,,,
13,6318,263,8.987787,6.515832,0.000042,147.616399,0.870906,0.64927,0.995842,,,,,,,,,,,,
6,2982,124,8.980989,0.260939,0,0.840037,0.413945,0.309511,0.611979,,,,,,,,,,,,
13,6240,260,9.019236,9.17378,0.000067,163.349789,0.867796,0.65117,0.992615,,,,,,,,,,,,
2,499,21,9.038227,0,0,0,0.069722,0.051969,0.102483,,,,,,,,,,,,
4,7856,327,9.003406,54.022651,0.000054,232.441498,0.988904,0.742036,0.996033,,,,,,,,,,,,
8,3832,160,8.998733,0.554816,0.000194,2.450367,0.529866,0.39666,0.789601,,,,,,,,,,,,
12,2540,106,9.019965,0.121952,0.000006,0.582095,0.352495,0.264281,0.529436,,,,,,,,,,,,
11,1808,75,8.963452,0.019542,0,0.081386,0.248371,0.186353,0.371426,,,,,,,,,,,,
2,962,40,9.009228,0,0,0.001065,0.133677,0.099369,0.200703,,,,,,,,,,,,
17,6123,255,9.000984,5.929789,0.000122,159.573942,0.850722,0.636476,0.995844,,,,,,,,,,,,
19,8569,357,9.004208,109.643987,0.000096,238.459693,0.999996,0.748709,0.996362,,,,,,,,,,,,
19,8246,344,8.99888,125.552904,0.000102,221.939395,0.983866,0.736509,0.989029,,,,,,,,,,,,
18,8676,362,9.002101,128.384792,0.000031,232.561862,0.993675,0.744148,0.996092,,,,,,,,,,,,
2,7728,322,8.995788,66.388595,0.000007,233.925537,0.993063,0.74063,0.993589,,,,,,,,,,,,
18,6795,283,9.0112,20.546125,0.000168,170.703205,0.913786,0.681132,0.995994,,,,,,,,,,,,
11,5280,220,8.991883,2.009144,0.000026,76.360694,0.727513,0.545733,0.976189,,,,,,,,,,,,
7,8942,373,9.016455,135.989915,0.000053,237.889723,0.998185,0.746486,0.99601,,,,,,,,,,,,
8,3984,166,8.977817,1.024433,0.000108,3.934275,0.548992,0.413445,0.820572,,,,,,,,,,,,
3,6012,251,8.995036,4.038683,0.000016,118.375849,0.831688,0.622108,0.995917,,,,,,,,,,,,
8,3888,162,9.00323,0.723313,0,3.179381,0.541007,0.401828,0.799832,,,,,,,,,,,,
8,5082,212,9.002653,2.444477,0.000024,60.08629,0.706692,0.529251,0.996075,,,,,,,,,,,,
4,3808,159,8.988916,0.614825,0.00017,2.966315,0.526513,0.394048,0.783321,,,,,,,,,,,,
10,4800,200,9.009893,2.008217,0.000012,23.237816,0.665233,0.498468,0.976073,,,,,,,,,,,,
20,1908,80,9.013387,0.02814,0,0.135726,0.265277,0.198585,0.398799,,,,,,,,,,,,
3,8224,343,9.009367,98.739163,0.000017,222.577754,0.987735,0.737341,0.996115,,,,,,,,,,,,
19,3920,163,8.995452,0.609873,0,3.461704,0.542661,0.407213,0.810649,,,,,,,,,,,,
4,1888,79,9.016867,0.023787,0,0.147253,0.263092,0.196946,0.391476,,,,,,,,,,,,
12,5808,242,8.981928,3.864954,0.000026,131.557937,0.803697,0.601054,0.995766,,,,,,,,,,,,
18,8604,359,9.000079,136.177955,0.000024,232.599915,0.995891,0.748086,0.994287,,,,,,,,,,,,
12,5832,243,9.003398,5.448891,0.000028,156.483644,0.810106,0.604893,0.995406,,,,,,,,,,,,
5,2385,99,8.983105,0.035487,0,0.273201,0.331168,0.248344,0.494347,,,,,,,,,,,,
18,8928,372,9.001345,122.159199,0.000147,237.743373,0.999999,0.747029,0.996312,,,,,,,,,,,,
2,940,39,8.994573,0,0,0.001809,0.130192,0.097695,0.191413,,,,,,,,,,,,
16,7568,315,8.995028,57.156476,0.000024,223.294815,0.98394,0.734232,0.996102,,,,,,,,,,,,
6,476,20,9.00208,0,0,0,0.065939,0.04958,0.099121,,,,,,,,,,,,
7,3325,139,9.002632,0.362055,0,1.659452,0.463275,0.343892,0.689388,,,,,,,,,,,,
4,1832,76,9.016578,0.007043,0,0.102732,0.255794,0.189738,0.379346,,,,,,,,,,,,
6,2964,124,8.993638,0.306158,0.00008,0.82578,0.410339,0.308843,0.613191,,,,,,,,,,,,
4,1976,82,8.997111,0.015674,0,0.11864,0.274049,0.205429,0.409107,,,,,,,,,,,,
9,7230,301,9.000371,14.462542,0.000169,220.243757,0.977892,0.733771,0.996089,,,,,,,,,,,,
8,3712,155,8.989582,0.56111,0.000001,2.602096,0.513737,0.385166,0.768508,,,,,,,,,,,,
18,8280,345,9.002472,84.871798,0.000098,220.677642,0.986888,0.738511,0.995907,,,,,,,,,,,,
14,7294,304,8.994622,35.267008,0.000025,220.180412,0.987664,0.735227,0.995425,,,,,,,,,,,,
7,3556,148,9.016489,0.416015,0.000001,1.620556,0.495338,0.36939,0.735203,,,,,,,,,,,,
7,3094,129,8.983925,0.337841,0,1.238458,0.429256,0.320042,0.639586,,,,,,,,,,,,
14,7152,298,8.986317,20.648343,0.000138,205.386992,0.960806,0.720817,0.994874,,,,,,,,,,,,
15,7455,311,8.999075,51.512769,0.000089,234.392257,0.99608,0.744545,0.99612,,,,,,,,,,,,
2,922,38,8.968219,0,0,0.000023,0.126802,0.094943,0.191383,,,,,,,,,,,,
20,3542,148,8.999494,0.488951,0.000012,1.81065,0.490248,0.365678,0.729017,,,,,,,,,,,,
19,4455,186,9.009432,1.342296,0.000068,9.741323,0.617016,0.461035,0.917502,,,,,,,,,,,,
17,8449,352,8.994058,112.059001,0.000116,244.006984,0.999999,0.749087,0.996105,,,,,,,,,,,,
8,3840,160,8.982198,0.905124,0.000038,4.169679,0.533505,0.397632,0.791569,,,,,,,,,,,,
10,4510,188,9.003503,1.357919,0,9.057211,0.62504,0.47034,0.931046,,,,,,,,,,,,
2,990,41,8.965838,0,0,0,0.137083,0.102168,0.205145,,,,,,,,,,,,
18,1461,61,8.993313,0,0,0.036458,0.202295,0.151874,0.305256,,,,,,,,,,,,
4,3619,151,8.992207,0.328414,0,1.736794,0.503052,0.375269,0.747928,,,,,,,,,,,,
8,3664,153,8.994342,0.594417,0.000011,2.370086,0.50935,0.380888,0.758832,,,,,,,,,,,,
2,916,38,8.989596,0,0,0.002326,0.126761,0.095175,0.190582,,,,,,,,,,,,
8,5467,228,8.997512,3.122549,0.000161,106.671319,0.758966,0.567328,0.984975,,,,,,,,,,,,
18,9144,381,8.973266,159.778738,0.000095,230.062666,0.991534,0.743399,0.993559,,,,,,,,,,,,
11,5214,217,9.021402,3.03944,0.000003,102.976078,0.721233,0.542036,0.99567,,,,,,,,,,,,
1,3936,164,8.989535,0.643047,0.000028,3.511446,0.544443,0.40807,0.80984,,,,,,,,,,,,
11,5120,213,8.98782,2.102788,0,69.364511,0.70697,0.5273,0.985941,,,,,,,,,,,,
17,8262,344,9.003743,118.711143,0.000088,221.57993,0.985292,0.736944,0.993553,,,,,,,,,,,,
2,1026,43,9.000497,0,0,0.003402,0.142851,0.106216,0.213161,,,,,,,,,,,,
4,1956,82,9.017509,0.024436,0,0.180875,0.272394,0.202977,0.406433,,,,,,,,,,,,
15,7560,315,9.020089,75.201579,0.000014,238.989449,0.999829,0.747604,0.99603,,,,,,,,,,,,
3,1407,59,9.022746,0.003148,0,0.050925,0.195322,0.147895,0.292831,,,,,,,,,,,,
2,5040,210,9.000644,2.551361,0.000006,94.041436,0.699321,0.523776,0.985104,,,,,,,,,,,,
2,9196,383,8.993385,185.402809,0.000071,235.354398,0.998484,0.747393,0.996163,,,,,,,,,,,,
16,7632,318,9.000346,43.194606,0.000084,240.981518,0.999999,0.750982,0.996091,,,,,,,,,,,,
20,5038,210,9.000073,2.736146,0.000184,44.010859,0.698507,0.524403,0.980469,,,,,,,,,,,,
10,3912,163,9.00317,0.802988,0.000095,3.981247,0.539765,0.403794,0.803886,,,,,,,,,,,,
9,962,40,8.96959,0,0,0.005808,0.132862,0.099069,0.198091,,,,,,,,,,,,
1,3744,156,9.01765,0.608506,0.000003,3.322682,0.521644,0.389409,0.776345,,,,,,,,,,,,
12,6216,259,9.018348,5.584388,0.000281,161.041013,0.856537,0.642148,0.995925,,,,,,,,,,,,
15,7365,307,9.00586,20.219154,0.000123,216.961391,0.976395,0.730431,0.993299,,,,,,,,,,,,
17,8041,335,8.994994,71.797559,0.000068,236.914959,0.997748,0.745932,0.994714,,,,,,,,,,,,
13,6162,257,8.993888,9.277302,0.000118,105.547384,0.839868,0.628784,0.996013,,,,,,,,,,,,
3,1524,64,9.01725,0.002349,0,0.049182,0.211929,0.15795,0.31496,,,,,,,,,,,,
3,1482,62,8.977882,0.00096,0,0.034945,0.205057,0.154213,0.306641,,,,,,,,,,,,
9,4230,176,9.00441,0.898967,0,5.27435,0.589087,0.439241,0.876586,,,,,,,,,,,,
7,3262,136,8.977049,0.641461,0.000019,2.320983,0.45209,0.336281,0.671599,,,,,,,,,,,,
13,6630,276,8.995367,11.470995,0.00014,212.676927,0.916957,0.687071,0.995974,,,,,,,,,,,,
14,6846,285,9.00637,19.541486,0.00005,216.353492,0.951267,0.712593,0.991063,,,,,,,,,,,,
7,5652,236,9.00427,3.514183,0.00004,122.213696,0.783186,0.587423,0.995777,,,,,,,,,,,,
13,6149,256,8.988219,7.38261,0.000129,201.979612,0.847774,0.634146,0.995966,,,,,,,,,,,,
12,1470,61,9.002025,0.000339,0,0.042653,0.20471,0.153551,0.303153,,,,,,,,,,,,
13,5759,240,8.990961,5.268764,0.000002,155.782205,0.800792,0.597775,0.988742,,,,,,,,,,,,
20,8154,340,9.001214,85.85064,0.000107,234.801998,0.995863,0.745411,0.994191,,,,,,,,,,,,
12,5652,236,9.00368,3.709472,0.000003,96.300814,0.778318,0.583328,0.993413,,,,,,,,,,,,
12,2790,116,9.008539,0.161111,0.000195,0.673865,0.388221,0.290356,0.579264,,,,,,,,,,,,
11,4983,208,9.002413,2.458687,0.000018,28.898802,0.686644,0.513143,0.983524,,,,,,,,,,,,
7,9580,399,8.973448,169.771328,0,237.184985,0.999999,0.745538,0.995846,,,,,,,,,,,,
7,6832,285,9.002731,16.82309,0.000006,153.594565,0.914597,0.683568,0.996146,,,,,,,,,,,,
